3.595265921 3.596987771
3.59527954 3.597391434
3.595280851 3.5980627
3.595281412 3.598735935
3.59528192 3.599000197
3.595282569 3.599509651
3.595283179 3.599928926
3.595283754 3.600418348
3.595284339 3.600856287
3.59528487 3.601163305
3.595285352 3.601539696
3.595285795 3.601746808
3.595286266 3.602116243
3.595286795 3.602256309
3.595287288 3.60244997
3.595287809 3.602516089
3.595288457 3.602605481
3.595289052 3.602666219
3.595290423 3.602748937
3.595290868 3.602891029
3.59529151 3.603071405
3.595292059 3.603085197
3.59529254 3.60337237
3.595293071 3.603492365
3.595293575 3.603765554
3.595294072 3.603856212
3.595294545 3.603943495
3.595295044 3.604090004
3.595295541 3.604239723
3.595296034 3.604321378
3.595296545 3.604437179
3.595297063 3.604555647
3.595297552 3.604690801
3.595298061 3.604776647
3.595298544 3.604863885
3.595299023 3.604931892
3.595299512 3.605004251
3.595299979 3.605082706
3.595300426 3.605154394
3.59530096 3.605248393
3.595301459 3.605401222
3.595302012 3.605478424
3.595302511 3.605555019
3.595303056 3.605635912
3.595303556 3.60571043
3.595304057 3.605847056
3.595304536 3.606034186
3.595305077 3.606312364
3.595305642 3.606732689
3.595306184 3.606811928
3.595306707 3.607562752
3.595307222 3.607794335
3.595307795 3.607963269
3.595308321 3.60805541
3.595308836 3.608155012
3.595309345 3.608452633
3.595309872 3.608572281
3.595310405 3.608678661
3.595311005 3.608839082
3.595311594 3.608980769
3.595312141 3.609165974
3.595312735 3.609321211
3.595313344 3.609397375
3.595313972 3.609683804
3.595314577 3.609848932
3.595315207 3.610025427
3.595315824 3.610104167
3.595316371 3.610183919
3.595316939 3.610452417
3.595317522 3.610523816
3.595318161 3.610910696
3.595318817 3.611071591
3.595319438 3.611359222
3.595320084 3.611541048
3.595320713 3.61171013
3.595321347 3.611801375
3.595321958 3.611959097
3.59532258 3.612252705
3.595323175 3.612395044
3.595323792 3.612474772
3.595324432 3.612540718
3.595325047 3.612693211
3.595325703 3.612766947
3.59532632 3.613007669
3.595326952 3.613091172
3.595327587 3.613166123
3.595328237 3.613339327
3.595328858 3.613410028
3.595350468 3.613731909
3.59535302 3.613938697
3.595353637 3.61418241
3.595354253 3.614320443
3.595354886 3.614401385
3.595355526 3.614481787
3.595356155 3.614743047
3.595366521 3.614898071
3.595367116 3.614971324
3.59536775 3.615046782
3.595368403 3.615657679
3.595369051 3.615736992
3.595369704 3.615886866
3.595370354 3.616210321
3.595371013 3.616297677
3.595371653 3.616376204
3.5953723 3.61645595
3.595372964 3.616897181
3.595373581 3.617054346
3.595374243 3.617261497
3.59537487 3.617346794
3.595375516 3.617426402
3.595376157 3.617514928
3.595376817 3.618292033
3.595377448 3.618360319
3.595378094 3.618441813
3.595378745 3.618858976
3.595379387 3.619072072
