3.497056984 3.49901388
3.497069593 3.499727698
3.497070646 3.500088421
3.497071181 3.500350394
3.497071658 3.500933214
3.497072173 3.501778743
3.497072741 3.502370097
3.497073292 3.5026896
3.497073837 3.503248209
3.497074372 3.503576066
3.497074875 3.503788192
3.497075349 3.503982103
3.497075842 3.504049445
3.497076417 3.504140561
3.49707693 3.504227819
3.497077449 3.504302115
3.497077947 3.504359631
3.497078486 3.504436449
3.497078961 3.504521537
3.497121984 3.50460505
3.497124179 3.50469336
3.497124863 3.504829513
3.49712548 3.50492462
3.497125971 3.505017533
3.497126505 3.505067452
3.497127056 3.505190109
3.497127591 3.5052408
3.497128104 3.505304878
3.49712862 3.505380645
3.497129119 3.505443166
3.49712965 3.505523646
3.497130219 3.505595656
3.497130718 3.505663857
3.497131226 3.505735816
3.497131723 3.506229975
3.497132266 3.506407529
3.497132889 3.506495524
3.497133415 3.506595038
3.497134028 3.50664615
3.497134631 3.506717391
3.497135209 3.506789224
3.497135756 3.506880042
3.497136271 3.50696035
3.497136849 3.507047898
3.497137392 3.507133544
3.497137941 3.507200212
3.497138474 3.507242393
3.4971391 3.507312637
3.497139703 3.507384786
3.497140433 3.507573822
3.4971411 3.507774626
3.497141786 3.507828577
3.49714255 3.507917071
3.497143352 3.508080669
3.497144308 3.508158322
3.497145192 3.508236306
3.497145992 3.508319242
3.497146852 3.508391816
3.497147637 3.508513735
3.497148588 3.508609264
3.497149301 3.508658169
3.497150241 3.508791719
3.49715113 3.509055326
3.497151943 3.509275122
3.497152619 3.509357143
3.497153367 3.509430635
3.497154165 3.509501426
3.497154924 3.509604985
3.497155672 3.509749686
3.497156356 3.509788126
3.497157031 3.509878351
3.497157747 3.51001681
3.497158426 3.510046337
3.497159094 3.510095276
3.497159796 3.510160464
3.497160575 3.510238925
3.497161409 3.510318668
3.497161993 3.510396688
3.497162698 3.510469759
3.497163388 3.510533963
3.497164101 3.510617031
3.497164773 3.51068362
3.497165471 3.510766853
3.497166186 3.510872436
3.497166902 3.510884803
3.497167588 3.510966826
3.497168311 3.511048307
3.497169087 3.511093323
3.497169791 3.511189012
3.497170522 3.511814867
3.497171268 3.511918105
3.497171952 3.512005487
3.497172587 3.512085536
3.497173263 3.512159286
3.497173938 3.512235717
3.497174746 3.512310654
3.497175448 3.512404028
3.497176252 3.512442958
3.497177079 3.512881677
3.497177871 3.512954094
3.497178605 3.51304134
3.497179469 3.513549595
3.497180255 3.513676583
3.497180902 3.513779687
3.497181586 3.513823145
3.497182251 3.513905744
3.497182863 3.513983714
3.497183554 3.51404607
3.497184226 3.514123487
3.497184908 3.514198243
3.497185565 3.514264857
3.49718617 3.51433018
3.49718667 3.514428066
3.497187335 3.514471547
3.497187991 3.514548615
3.49718871 3.514643492
3.497189294 3.514731854
3.497189825 3.514776709
3.497190372 3.515031033
3.497190833 3.515124444
3.497191312 3.515215046
3.497191826 3.515366195
3.497192305 3.515420075
3.497192804 3.515495309
3.497193325 3.515575139
3.497193878 3.515743007
3.497194432 3.516123742
3.497194899 3.516216891
3.49719542 3.516289726
3.497196148 3.516371326
3.497196809 3.516438331
3.497197469 3.516516644
3.497198158 3.516604994
3.497198848 3.516649033
3.497199533 3.516780357
3.497200231 3.51679406
3.497201071 3.516882875
3.497201682 3.516953416
3.49720233 3.517029584
3.497202989 3.517129126
3.497203683 3.517160559
3.497204401 3.517251511
3.497205044 3.517326404
3.497205718 3.517405428
3.497206431 3.517479325
3.497207067 3.518045978
3.497207778 3.518635214
3.497208392 3.51871396
3.497209015 3.518889965
3.497209703 3.518940022
3.497210406 3.519128999
3.497211044 3.519353363
3.497211687 3.519464163
