2.402408196 151.09838561339973
2.602507122 6986.544245619789
2.804565206 7235.5432213244185
3.038179003 6519.306734267925
3.203424747 23383.355640312286
3.402593563 20826.55349018091
3.603186769 20544.065684856745
3.802668266 19951.725146718745
4.003126669 22403.650497006103
4.205606603 13408.736097276682
4.402783477 6177.194999044361
4.602930629 14993.968038076306
4.803072507 10317.680740459526
5.003182111 19519.30303155265
5.205503905 18435.977292688498
5.403794256 27590.853374403476
5.603198731 24843.976044168518
5.803481494 14294.789811742312
